date,None,D0,D1,D2,D3,D4
2019-09-20 00:00:00,1029817.4310255283,599939.3681039343,328021.40162989893,92446.88387006387,9409.777421631134,0.0
2019-09-19 00:00:00,1070917.160330334,633414.0356981313,330891.691211727,96824.65534230713,9786.778078168654,0.0
2019-09-18 00:00:00,1027320.3384818238,597493.9230090863,324751.5893704966,95943.18472444742,9131.641377793503,0.0
2019-09-17 00:00:00,1046124.6793801505,616792.7918933576,324498.2807737083,95084.89226424559,9748.714448838977,0.0
2019-09-16 00:00:00,933149.0800000001,524859.51,323792.29,75215.81,9281.47,0.0
2019-09-15 00:00:00,938930.1666552162,535289.8102323636,316917.53718360886,77691.19027370377,9031.628965539969,0.0
2019-09-14 00:00:00,912673.3281663521,521803.7325074507,307979.1607482482,73661.18647565998,9229.248434993176,0.0
2019-09-13 00:00:00,938018.2775941979,538119.8165419044,315000.85372886516,75275.70885562207,9621.898467806295,0.0
2019-09-12 00:00:00,917567.5100295898,513700.5726899577,319898.43901239964,74482.1626221031,9486.335705129279,0.0
2019-09-11 00:00:00,907753.9293713815,514241.50903402216,312487.5266740545,71795.45927687755,9229.434386427272,0.0
2019-09-10 00:00:00,931758.8105765312,519811.7729040733,330496.7715578276,71791.57387027003,9658.692244360293,0.0
2019-09-09 00:00:00,888454.2400000001,586424.31,257956.04,38086.46,5987.43,0.0
2019-09-08 00:00:00,905546.1777956716,605169.5248640182,257476.2177111509,37115.6874848319,5784.7477356706395,0.0
2019-09-07 00:00:00,904617.8193288638,603127.98687063,258984.51797551758,36715.322723008845,5789.991759707462,0.0
2019-09-06 00:00:00,869877.4639048986,571150.0491135226,255195.0076325401,37439.368493321344,6093.038665514586,0.0
2019-09-05 00:00:00,882320.783188388,583406.4595805422,256512.37919391965,36589.843301842964,5812.101112083283,0.0
2019-09-04 00:00:00,892668.4659916318,584518.044010704,264907.99562305585,37189.92768550553,6052.498672366437,0.0
2019-09-03 00:00:00,910917.7885833426,613702.6618602243,253747.33763635825,37634.97117419422,5832.817912565787,0.0
2019-09-02 00:00:00,837302.9799999999,564615.7,229806.83,37841.88,5038.57,0.0
2019-09-01 00:00:00,834993.5497331029,550685.5992527698,240259.37512206778,38809.07048851501,5239.504869750383,0.0
2019-08-31 00:00:00,819818.0841084672,545116.1465847566,232761.53371648156,36680.08023987533,5260.323567353722,0.0
2019-08-30 00:00:00,867049.7700661226,586398.940193572,236469.93714844622,39249.34295296005,4931.54977114446,0.0
2019-08-29 00:00:00,844541.0804140479,571695.2055826307,229591.0748925352,38157.569791370275,5097.230147511709,0.0
2019-08-28 00:00:00,837536.6229767222,569446.7658858275,223444.59535295804,39486.0622197016,5159.199518235065,0.0
2019-08-27 00:00:00,856784.6758684692,579788.8240352945,233378.46583466415,38509.78409358265,5107.601904927878,0.0
2019-08-26 00:00:00,793902.26,574814.75,182099.84,35506.65,1481.02,0.0
2019-08-25 00:00:00,813461.8022237077,602199.8376426888,174720.62671028764,35119.48955480044,1421.8483159308007,0.0
2019-08-24 00:00:00,796140.6904576662,583739.4625563654,176066.89441785213,34919.13460000566,1415.1988834428812,0.0
2019-08-23 00:00:00,788060.0363154821,573684.5090457374,176137.91854060715,36702.41222243902,1535.196506698466,0.0
2019-08-22 00:00:00,785801.9585085367,562601.7818214067,187268.30245866947,34418.74796805005,1513.1262604104022,0.0
2019-08-21 00:00:00,799728.2991896531,571691.720031479,189392.8614058922,37230.64618744944,1413.071564832466,0.0
2019-08-20 00:00:00,822620.9487313785,601690.4896087964,185477.18395529658,33935.67545006319,1517.599717222407,0.0
2019-08-19 00:00:00,727271.28,540696.94,159708.67,26308.54,557.13,0.0
2019-08-18 00:00:00,737433.9126686351,549156.0145609698,161584.66505973632,26111.07636780899,582.1566801200536,0.0
2019-08-17 00:00:00,757669.0964103655,566417.0534024395,163084.36857633118,27583.246523990558,584.42790760435,0.0
2019-08-16 00:00:00,725813.5217655814,535804.4018941188,163764.5038479167,25696.923166385088,547.6928571609744,0.0
2019-08-15 00:00:00,732876.2311370403,549965.1085120807,155522.87794311895,26819.067856976195,569.1768248644212,0.0
2019-08-14 00:00:00,700069.440424605,515769.2445546529,158383.62516434348,25371.429718082112,545.1409875266424,0.0
2019-08-13 00:00:00,730302.3541229995,537335.8659259683,165551.80469139758,26856.277561813342,558.4059438202936,0.0
2019-08-12 00:00:00,570686.77,439062.11,115196.75,16427.91,0.0,0.0
2019-08-11 00:00:00,563095.8370254063,433535.4189104465,113938.70628205479,15621.71183290499,0.0,0.0
2019-08-10 00:00:00,578357.0152928989,450213.22667425877,110932.26330256155,17211.525316078518,0.0,0.0
2019-08-09 00:00:00,588811.6904560236,456407.9938437924,116148.54227329785,16255.154338933335,0.0,0.0
2019-08-08 00:00:00,586368.1572717023,459430.13671836205,109969.36600164458,16968.654551695723,0.0,0.0
2019-08-07 00:00:00,571480.957899775,443250.3332016792,111669.82592248541,16560.798775610434,0.0,0.0
2019-08-06 00:00:00,551445.3754855522,424843.2028787758,109438.61399019741,17163.558616579,0.0,0.0
2019-08-05 00:00:00,410622.99000000005,306272.15,91588.76,12762.08,0.0,0.0
2019-08-04 00:00:00,420090.28712664364,316896.0754132417,90715.97127729762,12478.240436104286,0.0,0.0
2019-08-03 00:00:00,399721.59215736715,297546.15193615056,89118.1358078313,13057.304413385305,0.0,0.0
2019-08-02 00:00:00,408273.15484356834,304019.5455091341,91606.54466618528,12647.064668248931,0.0,0.0
2019-08-01 00:00:00,421769.36682072637,315024.59980668,93950.71697971804,12794.05003432829,0.0,0.0
2019-07-31 00:00:00,403005.99419344956,303357.79045303556,87518.07167243784,12130.132067976196,0.0,0.0
2019-07-30 00:00:00,399912.0845452645,295741.0291601599,91265.71679211475,12905.338592989852,0.0,0.0
2019-07-29 00:00:00,326460.18,234899.81,78166.04,13394.33,0.0,0.0
2019-07-28 00:00:00,328339.0531448583,236684.74917524672,77897.29605954804,13757.007910063532,0.0,0.0
2019-07-27 00:00:00,337308.8632132613,246544.6903728043,77185.22985881641,13578.94298164056,0.0,0.0
2019-07-26 00:00:00,325953.60705832555,232730.69264414415,79228.88305029756,13994.03136388389,0.0,0.0
2019-07-25 00:00:00,319688.2227332576,224693.11105122732,81509.91666881673,13485.195013213579,0.0,0.0
2019-07-24 00:00:00,336743.48224154545,243985.29409910314,79352.79429034582,13405.393852096533,0.0,0.0
2019-07-23 00:00:00,329057.8485024606,238297.1208136014,77344.86378557402,13415.863903285193,0.0,0.0
2019-07-22 00:00:00,294446.93000000005,201537.04,74136.11,18773.78,0.0,0.0
2019-07-21 00:00:00,290064.10793656186,193157.76248894152,77690.00217446827,19216.343273152048,0.0,0.0
2019-07-20 00:00:00,301228.6658448851,207218.20870691797,74983.07969274044,19027.37744522669,0.0,0.0
2019-07-19 00:00:00,288121.1857485108,192523.3721225507,77679.28295313685,17918.53067282324,0.0,0.0
2019-07-18 00:00:00,283281.2408236471,193646.49251137263,71429.16453054376,18205.58378173074,0.0,0.0
2019-07-17 00:00:00,290140.5892513894,197492.30946046556,74210.4630081887,18437.816782735117,0.0,0.0
2019-07-16 00:00:00,295090.64968711464,203113.45642531413,73930.40250925971,18046.790752540797,0.0,0.0
2019-07-15 00:00:00,325700.67,228658.02,77971.31,19071.34,0.0,0.0
2019-07-14 00:00:00,329379.88133102126,233433.97741976357,76934.78047950947,19011.123431748194,0.0,0.0
2019-07-13 00:00:00,331928.3558198635,232854.0205418991,80221.60546199205,18852.72981597231,0.0,0.0
2019-07-12 00:00:00,323513.0335831922,225116.82806356845,80190.51287217501,18205.692647448745,0.0,0.0
2019-07-11 00:00:00,324000.3842986915,226311.92736891613,78601.68009061708,19086.77683915831,0.0,0.0
2019-07-10 00:00:00,335075.34027823614,238410.05010698104,77047.20028617133,19618.089885083806,0.0,0.0
2019-07-09 00:00:00,319881.2092946791,225957.49786624344,75210.16364601572,18713.54778241994,0.0,0.0
2019-07-08 00:00:00,299608.46,202718.6,79156.46,17733.4,0.0,0.0
2019-07-07 00:00:00,292120.22148311284,193553.0579703243,80486.61145514928,18080.552057639285,0.0,0.0
2019-07-06 00:00:00,303911.1862328547,206250.74300766859,80737.27360178767,16923.169623398462,0.0,0.0
2019-07-05 00:00:00,301664.2853466386,207729.24443372272,75829.33980063234,18105.701112283532,0.0,0.0
2019-07-04 00:00:00,289190.9893832872,194514.58714559555,76311.8526267283,18364.54961096339,0.0,0.0
2019-07-03 00:00:00,307161.9562741884,208316.06287196127,80362.55712589869,18483.336276328464,0.0,0.0
2019-07-02 00:00:00,291062.32153116935,197646.41857156667,76268.30452812639,17147.598431476294,0.0,0.0
2019-07-01 00:00:00,303895.7,204720.16,79756.5,19419.04,0.0,0.0
2019-06-30 00:00:00,300668.27047877584,200113.42859735718,81641.99277786363,18912.849103555047,0.0,0.0
2019-06-29 00:00:00,310704.31366228726,207310.43177002406,83307.53604362294,20086.34584864025,0.0,0.0
2019-06-28 00:00:00,314699.19373080006,212921.83688326762,82886.81904416754,18890.53780336493,0.0,0.0
2019-06-27 00:00:00,294272.90907088417,197331.17787102435,76572.49853991585,20369.232659943966,0.0,0.0
2019-06-26 00:00:00,311017.5211852586,211869.4531389468,80053.0368480005,19095.03119831132,0.0,0.0
2019-06-25 00:00:00,296882.9441236922,198930.24172200734,79180.99265595654,18771.70974572835,0.0,0.0
2019-06-24 00:00:00,322787.69,199639.31,105402.06,17746.32,0.0,0.0
2019-06-23 00:00:00,336259.81302619603,208104.08186409666,110497.15779146025,17658.57337063914,0.0,0.0
2019-06-22 00:00:00,315997.52634076955,190676.1013704166,107668.1535118775,17653.271458475465,0.0,0.0
2019-06-21 00:00:00,320669.3921297879,196739.28643186376,106087.89577246504,17842.20992545906,0.0,0.0
2019-06-20 00:00:00,319776.6192396283,195834.95707253405,106709.79875252533,17231.863414568932,0.0,0.0
2019-06-19 00:00:00,333669.43706068693,208885.55518455012,107744.46165496699,17039.420221169803,0.0,0.0
2019-06-18 00:00:00,329489.1431365593,202001.42212523514,110415.01518823464,17072.70582308954,0.0,0.0
2019-06-17 00:00:00,318252.75,194373.23,114445.36,9434.16,0.0,0.0
2019-06-16 00:00:00,322955.6675069798,200062.79468343797,113780.70336508617,9112.169458455648,0.0,0.0
2019-06-15 00:00:00,325781.996585329,197906.81582949663,118893.6044187741,8981.576337058299,0.0,0.0
2019-06-14 00:00:00,317216.8071631652,192363.05652017012,115425.18549353606,9428.565149459004,0.0,0.0
2019-06-13 00:00:00,314157.840792838,186333.90712224288,118015.9139599284,9808.019710666742,0.0,0.0
2019-06-12 00:00:00,319422.8183019964,198678.1663885752,111588.31990424526,9156.33200917595,0.0,0.0
2019-06-11 00:00:00,314515.019212887,191184.80144801078,113789.38481786018,9540.832947016079,0.0,0.0
2019-06-10 00:00:00,388522.32,229732.64,143334.73,15454.95,0.0,0.0
2019-06-09 00:00:00,390475.4328761467,227322.6223295873,147946.4850086799,15206.325537879473,0.0,0.0
2019-06-08 00:00:00,393066.82407432,230445.56846838427,147030.52714454857,15590.728461387183,0.0,0.0
2019-06-07 00:00:00,398212.3213762993,237407.1566018861,145439.11203922707,15366.052735186106,0.0,0.0
2019-06-06 00:00:00,392112.8519505326,235504.79022941546,141657.58421268457,14950.477508432537,0.0,0.0
2019-06-05 00:00:00,383475.9468219334,224306.02674171768,143855.08135893702,15314.838721278735,0.0,0.0
2019-06-04 00:00:00,396017.4985469916,231398.92083982128,148428.7367213795,16189.840985790805,0.0,0.0
2019-06-03 00:00:00,363977.46,264485.7,99491.76,0.0,0.0,0.0
2019-06-02 00:00:00,372922.63209100225,269264.45901270455,103658.1730782977,0.0,0.0,0.0
2019-06-01 00:00:00,369764.08832728124,267270.298018359,102493.79030892224,0.0,0.0,0.0
2019-05-31 00:00:00,356810.1101774891,254748.78815329928,102061.32202418982,0.0,0.0,0.0
2019-05-30 00:00:00,363200.6270177087,267850.9027339745,95349.72428373425,0.0,0.0,0.0
2019-05-29 00:00:00,350890.3825176443,254591.8936401725,96298.48887747184,0.0,0.0,0.0
2019-05-28 00:00:00,357012.3656120679,257930.2699473179,99082.09566475004,0.0,0.0,0.0
2019-05-27 00:00:00,282130.27,204116.14,78014.13,0.0,0.0,0.0
2019-05-26 00:00:00,291525.8388812032,213355.0073859017,78170.83149530154,0.0,0.0,0.0
2019-05-25 00:00:00,276035.40010791033,196179.28903613618,79856.11107177417,0.0,0.0,0.0
2019-05-24 00:00:00,277784.9503510846,196033.83673085828,81751.1136202263,0.0,0.0,0.0
2019-05-23 00:00:00,275192.71482576814,200205.18609492198,74987.52873084617,0.0,0.0,0.0
2019-05-22 00:00:00,291340.73953928216,212585.5087318677,78755.23080741444,0.0,0.0,0.0
2019-05-21 00:00:00,273313.5175437809,198353.21894122305,74960.29860255786,0.0,0.0,0.0
2019-05-20 00:00:00,265839.67,193696.06,71046.78,1096.83,0.0,0.0
2019-05-19 00:00:00,261288.49486417952,186922.180249971,73285.26256161713,1081.0520525913914,0.0,0.0
2019-05-18 00:00:00,262312.51650355395,192602.51693372807,68603.00052511807,1106.9990447078078,0.0,0.0
2019-05-17 00:00:00,270143.3945306728,196615.54632363498,72477.61753658929,1050.230670448555,0.0,0.0
2019-05-16 00:00:00,260585.00138082923,192026.88319981203,67495.97209485891,1062.1460861582914,0.0,0.0
2019-05-15 00:00:00,255799.0868299604,184759.7278014691,69989.86653430431,1049.4924941869926,0.0,0.0
2019-05-14 00:00:00,264418.2807539698,189059.30254686147,74301.03870169679,1057.939505411544,0.0,0.0
2019-05-13 00:00:00,295622.24,219430.48,74691.5,1500.26,0.0,0.0
2019-05-12 00:00:00,294462.2513874694,219041.26878743691,73890.01273859202,1530.9698614404626,0.0,0.0
2019-05-11 00:00:00,290453.2096408475,213694.66892792852,75267.88752136483,1490.6531915542057,0.0,0.0
2019-05-10 00:00:00,297146.581494686,222877.04060507033,72774.13936679385,1495.4015228218173,0.0,0.0
2019-05-09 00:00:00,294498.7595353276,215353.06097724655,77685.50466892023,1460.1938891608302,0.0,0.0
2019-05-08 00:00:00,303114.28824342485,226893.87700874175,74652.67929162103,1567.7319430620198,0.0,0.0
2019-05-07 00:00:00,302632.1035104122,224895.38252523702,76273.12971041408,1463.591274761117,0.0,0.0
2019-05-06 00:00:00,334505.11,264344.42,61953.66,8207.03,0.0,0.0
2019-05-05 00:00:00,322340.03232605633,251758.2601793017,62328.26967000626,8253.502476748356,0.0,0.0
2019-05-04 00:00:00,335668.84311460104,268082.67422037333,58974.203035402,8611.965858825697,0.0,0.0
2019-05-03 00:00:00,347692.9260863155,274826.8019571681,64647.94324328961,8218.180885857782,0.0,0.0
2019-05-02 00:00:00,347182.3446551178,274506.3422146441,64585.00351888638,8090.998921587299,0.0,0.0
2019-05-01 00:00:00,340649.4548110924,267624.24974400975,65047.47238256879,7977.732684513822,0.0,0.0
2019-04-30 00:00:00,333214.2424234368,263581.46445667907,61048.790750912456,8583.987215845253,0.0,0.0
2019-04-29 00:00:00,371465.60000000003,302893.9,60364.67,8207.03,0.0,0.0
2019-04-28 00:00:00,357239.0960976337,290920.66589048126,58502.28407581219,7816.146131340268,0.0,0.0
2019-04-27 00:00:00,366352.8786596058,296388.164690868,61877.13113055093,8087.582838186873,0.0,0.0
2019-04-26 00:00:00,378578.8369201761,308923.51294580236,61834.31411306779,7821.009861305948,0.0,0.0
2019-04-25 00:00:00,370458.21975766413,300462.5506020701,61939.16953633803,8056.499619256012,0.0,0.0
2019-04-24 00:00:00,381429.04510317335,310834.0467600955,62668.995453432406,7926.002889645391,0.0,0.0
2019-04-23 00:00:00,360576.5620463461,289543.9514019662,62542.7340616056,8489.876582774254,0.0,0.0
2019-04-22 00:00:00,424605.3,312464.26,92619.69,19521.35,0.0,0.0
2019-04-21 00:00:00,424295.6101367896,311665.70792248804,92433.00761947034,20196.894594831207,0.0,0.0
2019-04-20 00:00:00,409909.63709985244,301832.4202645296,88504.50281480415,19572.714020518673,0.0,0.0
2019-04-19 00:00:00,420680.00113687856,305447.28325904335,96037.78591913641,19194.93195869877,0.0,0.0
2019-04-18 00:00:00,416104.81607951445,307472.7380015265,89236.5185867986,19395.55949118931,0.0,0.0
2019-04-17 00:00:00,414815.6741563082,302030.322059777,93656.21217512432,19129.139921406884,0.0,0.0
2019-04-16 00:00:00,413137.0362247321,305194.18905976776,88608.17542678703,19334.671738177367,0.0,0.0
2019-04-15 00:00:00,543988.3,412741.53,111725.42,19521.35,0.0,0.0
2019-04-14 00:00:00,528386.4485231085,401098.52902369876,107280.79994477493,20007.119554634806,0.0,0.0
2019-04-13 00:00:00,532831.0733314656,404516.890553699,107997.39719487124,20316.785582895336,0.0,0.0
2019-04-12 00:00:00,540313.1785563792,414468.5360936021,106715.80624356546,19128.83621921168,0.0,0.0
2019-04-11 00:00:00,556370.3002845115,425879.96167884575,110308.5263957275,20181.812209938267,0.0,0.0
2019-04-10 00:00:00,537634.6380069365,409062.0417742695,109176.72124983376,19395.874982833277,0.0,0.0
2019-04-09 00:00:00,563481.4582723782,431487.21184157784,113082.41852800385,18911.827902796496,0.0,0.0
2019-04-08 00:00:00,620584.43,448207.57,145931.1,26445.76,0.0,0.0
2019-04-07 00:00:00,622412.7653606867,454708.83902932913,140879.76172032728,26824.16461103025,0.0,0.0
2019-04-06 00:00:00,624151.8574730278,447411.37665627035,150839.07586292454,25901.40495383281,0.0,0.0
2019-04-05 00:00:00,628596.6489151634,451246.4323725267,151128.13060065985,26222.085941976835,0.0,0.0
2019-04-04 00:00:00,622000.2356510033,454493.5757688829,139772.8486659237,27733.811216196707,0.0,0.0
2019-04-03 00:00:00,611395.2684754665,441535.33674870804,144369.4093333328,25490.52239342565,0.0,0.0
2019-04-02 00:00:00,620947.1468973245,451046.27123753825,143536.3501955908,26364.525464195387,0.0,0.0
2019-04-01 00:00:00,551793.7599999999,405993.18,119977.64,25822.94,0.0,0.0
2019-03-31 00:00:00,555172.4138711763,406133.3751216214,122394.13596036927,26644.902789185628,0.0,0.0
2019-03-30 00:00:00,554764.6640001311,401942.4626093147,125840.67486696232,26981.526523854038,0.0,0.0
2019-03-29 00:00:00,559634.2378950003,417060.1610240168,117900.63780443525,24673.439066548246,0.0,0.0
2019-03-28 00:00:00,553662.3562504845,407724.9145612663,120730.4110732597,25207.030615958458,0.0,0.0
2019-03-27 00:00:00,537557.806948428,392389.193930487,118076.2687659113,27092.34425202975,0.0,0.0
2019-03-26 00:00:00,548878.7873362951,406725.18051760696,116666.71804233316,25486.888776355026,0.0,0.0
2019-03-25 00:00:00,564660.09,420929.6,108451.06,25433.14,9846.29,0.0
2019-03-24 00:00:00,568792.728843712,428353.559383273,104650.25466077185,25909.75574060194,9879.159059065327,0.0
2019-03-23 00:00:00,557451.712952585,412622.7592557879,109127.89075988412,25883.1373309901,9817.92560592291,0.0
2019-03-22 00:00:00,578489.4731108957,436458.53939666506,106658.83985489,25684.95484101833,9687.139018322332,0.0
2019-03-21 00:00:00,564552.2667994588,416933.6048095165,112679.29786113098,25268.470826874847,9670.893301936469,0.0
2019-03-20 00:00:00,544161.4527612182,402843.3954407325,106943.05878157106,24575.54224299646,9799.45629591821,0.0
2019-03-19 00:00:00,543276.0436380975,400706.74296361546,108075.15777267079,24847.31607619392,9646.826825617361,0.0
2019-03-18 00:00:00,661294.6699999999,467073.44,141668.33,36753.74,14734.72,1064.44
2019-03-17 00:00:00,672084.2901720188,481957.50218809885,137628.65232127506,36148.09245965989,15244.95524848961,1105.0879544953127
2019-03-16 00:00:00,649411.1211751668,456716.0522120992,140619.0341246467,36014.858238139066,15044.780571128758,1016.3960291531471
2019-03-15 00:00:00,670897.4652731753,479562.2840422135,140794.6449311564,35062.32806494483,14392.90258602249,1085.3056488380173
2019-03-14 00:00:00,662138.6840645091,469726.9310069345,141153.3957565432,35518.95090259782,14644.472056828448,1094.9343416051677
2019-03-13 00:00:00,662645.7428780134,470713.5792995735,138148.1845475873,37733.780206922325,14968.991893858136,1081.2069300719916
2019-03-12 00:00:00,646280.8213424427,450519.4137754288,144653.10191450553,35327.72991644341,14754.698911386391,1025.8768246785369
2019-03-11 00:00:00,795257.9699999999,442777.81,268353.54,68327.46,14734.72,1064.44
2019-03-10 00:00:00,778656.4752888903,433799.84368467075,260243.6487269432,68995.18683757537,14595.67229707667,1022.1237426242989
2019-03-09 00:00:00,798697.0598317079,443109.4366967791,272199.00436597964,67992.68787776993,14339.881920332966,1056.0489708462017
2019-03-08 00:00:00,811975.4870618451,451675.8931799889,276345.8485545514,67616.46756244934,15289.371079992641,1047.9066848628418
2019-03-07 00:00:00,764263.5523896656,423541.4624993418,257416.91558262627,66927.58526466382,15334.163304135633,1043.4257388980595
2019-03-06 00:00:00,804527.8977660785,445396.8785604822,275981.1837701894,66925.18103950756,15197.271225825854,1027.3831700734638
2019-03-05 00:00:00,816585.9200114909,454440.01408597134,275064.0860601775,70943.95846243498,15117.529115123692,1020.3322877834778
2019-03-04 00:00:00,802274.8899999999,443898.36,242569.25,99223.14,15519.7,1064.44
2019-03-03 00:00:00,821217.5608514006,456911.8736516242,247139.81440005777,101082.32681666267,15048.683628370341,1034.8623546856834
2019-03-02 00:00:00,786619.7734371349,428884.2500192566,238306.52224007229,102475.19182373317,15897.103086237863,1056.7062678350037
2019-03-01 00:00:00,797723.7604820329,426812.9708446346,250164.38050695765,104169.38581290688,15556.983720929285,1020.0395966045465
2019-02-28 00:00:00,810675.6418819308,458025.4764078576,241235.91959589368,95083.55514332805,15270.432859180622,1060.2578756707924
2019-02-27 00:00:00,823981.9398423511,454045.8541543661,252245.58633174017,101488.81292627782,15085.376755185507,1116.309674781372
2019-02-26 00:00:00,782753.6883191139,432295.82680175075,232943.5870484125,100786.17263772592,15613.448413608901,1114.6534176157502
2019-02-25 00:00:00,897423.04,443418.65,280009.08,133877.78,38170.87,1946.66
2019-02-24 00:00:00,896986.804878306,445079.34363159555,281188.3722964357,130537.14574052609,38282.99561152762,1898.9475982209876
2019-02-23 00:00:00,891955.0980262095,440963.0091176216,273735.0961551206,137996.49848635364,37351.49915425877,1908.995112854839
2019-02-22 00:00:00,906246.8616547505,462130.5776667249,274127.6491634635,130040.63623543654,38090.42348628517,1857.5751028404384
2019-02-21 00:00:00,902806.2983460802,434200.8287446153,292285.88846251654,136744.79100527996,37623.29073613463,1951.4993975337504
2019-02-20 00:00:00,913770.6440061874,460385.26802152797,277039.8946290117,137089.6729130402,37270.90971005413,1984.8987325534908
2019-02-19 00:00:00,926765.373318986,460048.0122381285,292348.5442831718,135696.45348872562,36800.938705571105,1871.42460338899
2019-02-18 00:00:00,967622.89,498211.07,281892.1,130050.05,55523.01,1946.66
2019-02-17 00:00:00,963083.0562918533,499099.17134387593,277032.60712657514,129566.91776640674,55362.21769012831,2022.142364867277
2019-02-16 00:00:00,971377.1609714174,490070.05792491115,294363.735695203,128337.26459235509,56677.54597129187,1928.5567876563027
2019-02-15 00:00:00,945314.0285744185,491930.8099567272,268692.26316526206,127185.3087759295,55470.276407051075,2035.3702694487276
2019-02-14 00:00:00,991993.2481610819,513596.8551644737,293447.5749599862,127379.32183393974,55694.70535313561,1874.7908495467207
2019-02-13 00:00:00,976643.001198114,493442.01527271577,293011.9031780148,131671.45910351392,56591.84414675908,1925.7794971102924
2019-02-12 00:00:00,951762.6543065164,492072.2233049909,276157.3731163162,126512.5396538367,54998.42502129125,2022.093210081174
2019-02-11 00:00:00,907407.39,434924.87,269824.7,144965.93,52779.65,4912.24
2019-02-10 00:00:00,906346.6380445021,425898.0146384817,275733.2552761138,146981.37681062624,53061.25778802148,4672.733531258891
