date,None,D0,D1,D2,D3,D4
2019-06-25 00:00:00,43766.08062457015,33240.93621829418,7771.438267903468,2753.70613837251,0.0,0.0
2019-06-24 00:00:00,44285.5,28971.83,10517.44,4796.23,0.0,0.0
2019-06-23 00:00:00,44837.03899465943,29537.096894748836,10332.857210424876,4967.084889485716,0.0,0.0
2019-06-22 00:00:00,44787.06909251029,29193.62777566194,10624.982382075048,4968.458934773308,0.0,0.0
2019-06-21 00:00:00,43187.06240411039,28422.80201768572,10168.814856682624,4595.4455297420445,0.0,0.0
2019-06-20 00:00:00,43834.48689006632,28617.1226183465,10482.1960714023,4735.168200317517,0.0,0.0
2019-06-19 00:00:00,43648.07526855927,28523.88872925773,10433.695897025971,4690.4906422755685,0.0,0.0
2019-06-18 00:00:00,44632.23126743565,28950.749357870365,10982.739127576348,4698.742781988944,0.0,0.0
2019-06-17 00:00:00,36355.59,24070.699999999997,12284.89,0.0,0.0,0.0
2019-06-16 00:00:00,35222.424398952004,23016.49699595597,12205.927402996036,0.0,0.0,0.0
2019-06-15 00:00:00,37409.08947771694,24973.646503989494,12435.442973727444,0.0,0.0,0.0
2019-06-14 00:00:00,37521.096469835175,24897.763872605192,12623.332597229983,0.0,0.0,0.0
2019-06-13 00:00:00,34723.178617369966,22897.295908779026,11825.882708590938,0.0,0.0,0.0
2019-06-12 00:00:00,36092.151039556345,23315.98693224442,12776.164107311926,0.0,0.0,0.0
2019-06-11 00:00:00,35045.94362739938,23085.660699723223,11960.282927676151,0.0,0.0,0.0
2019-06-10 00:00:00,27104.42,18761.36,8343.06,0.0,0.0,0.0
2019-06-09 00:00:00,26253.598733050858,18152.226392519296,8101.37234053156,0.0,0.0,0.0
2019-06-08 00:00:00,26058.546268906815,17851.04866722459,8207.497601682224,0.0,0.0,0.0
2019-06-07 00:00:00,27037.98534542438,18505.015844361133,8532.969501063244,0.0,0.0,0.0
2019-06-06 00:00:00,26595.39598637403,18392.163449655618,8203.232536718415,0.0,0.0,0.0
2019-06-05 00:00:00,26679.077254376578,18227.121199381483,8451.956054995097,0.0,0.0,0.0
2019-06-04 00:00:00,26809.54875015086,18601.587396734274,8207.96135341659,0.0,0.0,0.0
2019-06-03 00:00:00,23051.34,23051.34,0.0,0.0,0.0,0.0
2019-06-02 00:00:00,24094.02070496531,24094.02070496531,0.0,0.0,0.0,0.0
2019-06-01 00:00:00,23434.03399891504,23434.03399891504,0.0,0.0,0.0,0.0
2019-05-31 00:00:00,23567.00903323641,23567.00903323641,0.0,0.0,0.0,0.0
2019-05-30 00:00:00,23589.764642695936,23589.764642695936,0.0,0.0,0.0,0.0
2019-05-29 00:00:00,22062.06655053654,22062.06655053654,0.0,0.0,0.0,0.0
2019-05-28 00:00:00,23020.23744584728,23020.23744584728,0.0,0.0,0.0,0.0
2019-05-27 00:00:00,23510.02,23510.02,0.0,0.0,0.0,0.0
2019-05-26 00:00:00,23169.690301550272,23169.690301550272,0.0,0.0,0.0,0.0
2019-05-25 00:00:00,22340.30376470686,22340.30376470686,0.0,0.0,0.0,0.0
2019-05-24 00:00:00,24007.073336199224,24007.073336199224,0.0,0.0,0.0,0.0
2019-05-23 00:00:00,22367.940488609365,22367.940488609365,0.0,0.0,0.0,0.0
2019-05-22 00:00:00,22655.527675376125,22655.527675376125,0.0,0.0,0.0,0.0
2019-05-21 00:00:00,24087.10853093698,24087.10853093698,0.0,0.0,0.0,0.0
2019-05-20 00:00:00,7261.1900000000005,7261.1900000000005,0.0,0.0,0.0,0.0
2019-05-19 00:00:00,7298.940999500562,7298.940999500562,0.0,0.0,0.0,0.0
2019-05-18 00:00:00,7050.167609295801,7050.167609295801,0.0,0.0,0.0,0.0
2019-05-17 00:00:00,7505.511754880987,7505.511754880987,0.0,0.0,0.0,0.0
2019-05-16 00:00:00,7224.67744430668,7224.67744430668,0.0,0.0,0.0,0.0
2019-05-15 00:00:00,7020.933193459323,7020.933193459323,0.0,0.0,0.0,0.0
2019-05-14 00:00:00,7477.408726914039,7477.408726914039,0.0,0.0,0.0,0.0
2019-05-13 00:00:00,7261.1900000000005,7261.1900000000005,0.0,0.0,0.0,0.0
2019-05-12 00:00:00,7027.544614691815,7027.544614691815,0.0,0.0,0.0,0.0
2019-05-11 00:00:00,7133.186626100306,7133.186626100306,0.0,0.0,0.0,0.0
2019-05-10 00:00:00,7164.086483764108,7164.086483764108,0.0,0.0,0.0,0.0
2019-05-09 00:00:00,7578.338063320149,7578.338063320149,0.0,0.0,0.0,0.0
2019-05-08 00:00:00,7508.678497689482,7508.678497689482,0.0,0.0,0.0,0.0
2019-05-07 00:00:00,7446.48874616954,7446.48874616954,0.0,0.0,0.0,0.0
2019-05-06 00:00:00,12755.81,12755.81,0.0,0.0,0.0,0.0
2019-05-05 00:00:00,12168.352763926618,12168.352763926618,0.0,0.0,0.0,0.0
2019-05-04 00:00:00,12131.840561934616,12131.840561934616,0.0,0.0,0.0,0.0
2019-05-03 00:00:00,12452.661025632498,12452.661025632498,0.0,0.0,0.0,0.0
2019-05-02 00:00:00,13208.138841274873,13208.138841274873,0.0,0.0,0.0,0.0
2019-05-01 00:00:00,12919.507168468128,12919.507168468128,0.0,0.0,0.0,0.0
2019-04-30 00:00:00,12379.39518175037,12379.39518175037,0.0,0.0,0.0,0.0
2019-04-29 00:00:00,12973.2,12973.2,0.0,0.0,0.0,0.0
2019-04-28 00:00:00,12969.342426408346,12969.342426408346,0.0,0.0,0.0,0.0
2019-04-27 00:00:00,12571.981998795656,12571.981998795656,0.0,0.0,0.0,0.0
2019-04-26 00:00:00,12446.268252995804,12446.268252995804,0.0,0.0,0.0,0.0
2019-04-25 00:00:00,13561.23963903005,13561.23963903005,0.0,0.0,0.0,0.0
2019-04-24 00:00:00,12767.002056402082,12767.002056402082,0.0,0.0,0.0,0.0
2019-04-23 00:00:00,13011.262545683137,13011.262545683137,0.0,0.0,0.0,0.0
2019-04-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-25 00:00:00,1193.65,1193.65,0.0,0.0,0.0,0.0
2019-03-24 00:00:00,1154.3619840972258,1154.3619840972258,0.0,0.0,0.0,0.0
2019-03-23 00:00:00,1232.4586520600749,1232.4586520600749,0.0,0.0,0.0,0.0
2019-03-22 00:00:00,1158.043453001688,1158.043453001688,0.0,0.0,0.0,0.0
2019-03-21 00:00:00,1239.9976909096279,1239.9976909096279,0.0,0.0,0.0,0.0
2019-03-20 00:00:00,1248.7547809126004,1248.7547809126004,0.0,0.0,0.0,0.0
2019-03-19 00:00:00,1140.4941658057007,1140.4941658057007,0.0,0.0,0.0,0.0
2019-03-18 00:00:00,7411.94,7411.94,0.0,0.0,0.0,0.0
2019-03-17 00:00:00,7353.018809771147,7353.018809771147,0.0,0.0,0.0,0.0
2019-03-16 00:00:00,7259.603477435226,7259.603477435226,0.0,0.0,0.0,0.0
2019-03-15 00:00:00,7300.5511036302705,7300.5511036302705,0.0,0.0,0.0,0.0
2019-03-14 00:00:00,7181.906232917422,7181.906232917422,0.0,0.0,0.0,0.0
2019-03-13 00:00:00,7150.564762076189,7150.564762076189,0.0,0.0,0.0,0.0
2019-03-12 00:00:00,7318.853658352973,7318.853658352973,0.0,0.0,0.0,0.0
2019-03-11 00:00:00,7411.94,7411.94,0.0,0.0,0.0,0.0
2019-03-10 00:00:00,7158.776778573349,7158.776778573349,0.0,0.0,0.0,0.0
2019-03-09 00:00:00,7132.196301484558,7132.196301484558,0.0,0.0,0.0,0.0
2019-03-08 00:00:00,7066.747480113998,7066.747480113998,0.0,0.0,0.0,0.0
2019-03-07 00:00:00,7657.670738086204,7657.670738086204,0.0,0.0,0.0,0.0
2019-03-06 00:00:00,7197.898703627479,7197.898703627479,0.0,0.0,0.0,0.0
2019-03-05 00:00:00,7245.159318386849,7245.159318386849,0.0,0.0,0.0,0.0
2019-03-04 00:00:00,7411.94,7411.94,0.0,0.0,0.0,0.0
2019-03-03 00:00:00,7600.372345888548,7600.372345888548,0.0,0.0,0.0,0.0
2019-03-02 00:00:00,7318.90358967784,7318.90358967784,0.0,0.0,0.0,0.0
2019-03-01 00:00:00,7349.3274967447305,7349.3274967447305,0.0,0.0,0.0,0.0
2019-02-28 00:00:00,7142.427998220736,7142.427998220736,0.0,0.0,0.0,0.0
2019-02-27 00:00:00,7483.507608378115,7483.507608378115,0.0,0.0,0.0,0.0
2019-02-26 00:00:00,7142.2636435972245,7142.2636435972245,0.0,0.0,0.0,0.0
2019-02-25 00:00:00,21404.68,21404.68,0.0,0.0,0.0,0.0
2019-02-24 00:00:00,22219.179268060783,22219.179268060783,0.0,0.0,0.0,0.0
2019-02-23 00:00:00,21760.702375612946,21760.702375612946,0.0,0.0,0.0,0.0
2019-02-22 00:00:00,20828.626146332215,20828.626146332215,0.0,0.0,0.0,0.0
2019-02-21 00:00:00,21420.511085737675,21420.511085737675,0.0,0.0,0.0,0.0
2019-02-20 00:00:00,22296.248446965372,22296.248446965372,0.0,0.0,0.0,0.0
2019-02-19 00:00:00,22329.734248437926,22329.734248437926,0.0,0.0,0.0,0.0
2019-02-18 00:00:00,21338.629999999997,21338.629999999997,0.0,0.0,0.0,0.0
2019-02-17 00:00:00,20285.541020693818,20285.541020693818,0.0,0.0,0.0,0.0
2019-02-16 00:00:00,20676.759197931606,20676.759197931606,0.0,0.0,0.0,0.0
2019-02-15 00:00:00,22111.56396103135,22111.56396103135,0.0,0.0,0.0,0.0
2019-02-14 00:00:00,22139.428967978747,22139.428967978747,0.0,0.0,0.0,0.0
2019-02-13 00:00:00,21299.590685476713,21299.590685476713,0.0,0.0,0.0,0.0
2019-02-12 00:00:00,20281.682419099605,20281.682419099605,0.0,0.0,0.0,0.0
2019-02-11 00:00:00,27031.510000000002,27031.510000000002,0.0,0.0,0.0,0.0
2019-02-10 00:00:00,27557.93007793802,27557.93007793802,0.0,0.0,0.0,0.0
2019-02-09 00:00:00,26992.538192232718,26992.538192232718,0.0,0.0,0.0,0.0
2019-02-08 00:00:00,25762.92544355285,25762.92544355285,0.0,0.0,0.0,0.0
2019-02-07 00:00:00,28272.23743495847,28272.23743495847,0.0,0.0,0.0,0.0
2019-02-06 00:00:00,27329.162939598926,27329.162939598926,0.0,0.0,0.0,0.0
2019-02-05 00:00:00,25968.841865818606,25968.841865818606,0.0,0.0,0.0,0.0
2019-02-04 00:00:00,29178.480000000003,26138.9,3039.58,0.0,0.0,0.0
2019-02-03 00:00:00,29031.947231580125,26092.302305208417,2939.644926371706,0.0,0.0,0.0
2019-02-02 00:00:00,29428.917420451828,26503.778098157145,2925.139322294684,0.0,0.0,0.0
2019-02-01 00:00:00,28152.886028179535,25226.285168845876,2926.6008593336605,0.0,0.0,0.0
2019-01-31 00:00:00,29494.014716872498,26550.658564883175,2943.356151989323,0.0,0.0,0.0
2019-01-30 00:00:00,27837.963022868506,24845.200250075854,2992.762772792651,0.0,0.0,0.0
2019-01-29 00:00:00,28824.949774257846,25710.83574377029,3114.1140304875557,0.0,0.0,0.0
2019-01-28 00:00:00,29178.480000000003,26138.9,3039.58,0.0,0.0,0.0
2019-01-27 00:00:00,28267.25191780546,25252.002352768242,3015.2495650372184,0.0,0.0,0.0
2019-01-26 00:00:00,27899.399991148268,24885.860085168322,3013.539905979945,0.0,0.0,0.0
2019-01-25 00:00:00,27873.4321868724,24926.029018111265,2947.403168761135,0.0,0.0,0.0
2019-01-24 00:00:00,28737.15735961898,25759.431963930718,2977.7253956882637,0.0,0.0,0.0
2019-01-23 00:00:00,29978.83149584111,27070.062404373704,2908.7690914674063,0.0,0.0,0.0
2019-01-22 00:00:00,30349.482692827813,27436.128945231296,2913.3537475965154,0.0,0.0,0.0
2019-01-21 00:00:00,29178.480000000003,26138.9,3039.58,0.0,0.0,0.0
2019-01-20 00:00:00,28779.46708502952,25712.646408441826,3066.8206765876944,0.0,0.0,0.0
2019-01-19 00:00:00,28021.994044878036,25078.66903750162,2943.3250073764166,0.0,0.0,0.0
2019-01-18 00:00:00,28231.95226248895,25227.170192300055,3004.7820701888977,0.0,0.0,0.0
2019-01-17 00:00:00,28585.085569479612,25656.771368900143,2928.314200579467,0.0,0.0,0.0
2019-01-16 00:00:00,29773.422378171326,26713.866318052755,3059.5560601185707,0.0,0.0,0.0
2019-01-15 00:00:00,28756.87529810243,25614.538364474796,3142.3369336276323,0.0,0.0,0.0
2019-01-14 00:00:00,30055.340000000004,27015.760000000002,3039.58,0.0,0.0,0.0
2019-01-13 00:00:00,30390.23635583921,27346.826333584773,3043.410022254438,0.0,0.0,0.0
2019-01-12 00:00:00,31028.698501580664,27994.538240006998,3034.1602615736656,0.0,0.0,0.0
2019-01-11 00:00:00,29564.997475103977,26472.623093555165,3092.3743815488124,0.0,0.0,0.0
2019-01-10 00:00:00,29660.2681463938,26563.52133691724,3096.746809476557,0.0,0.0,0.0
2019-01-09 00:00:00,29363.96892242888,26368.05877767072,2995.9101447581584,0.0,0.0,0.0
2019-01-08 00:00:00,29143.701052214965,26097.376274230923,3046.324777984044,0.0,0.0,0.0
2019-01-07 00:00:00,31817.359999999997,20871.659999999996,10945.7,0.0,0.0,0.0
