Date,Close,Likes,Retweets,percent,None,D0,D1,D2,D3,D4,average_sum,SP500Close,SoyBeanPrice,CottonPrice
2017-02-27,967.25,160141,30062,0.0,404299.6586,131342.9764,74611.02632,8910.453475,1052.2915619999999,0.0,0.13397445,2369.75,10.176,0.7566
2017-02-28,975.75,82888,11039,0.0,403614.57,134127.38,75132.6,8662.18,1061.34,0.0,0.13293714199999998,2363.639893,10.335999999999999,0.7614
2017-03-01,985.25,302549,44919,0.0,406469.3697,99410.69031,93495.10295,14861.5136,1015.7002039999999,0.0,0.132703152,2395.959961,10.5175,0.7786
2017-03-02,979.0,175684,37270,0.0,403494.5865,98069.40858999999,92392.85659,13832.307509999999,1025.418649,0.0,0.13207153300000002,2381.919922,10.3725,0.7678
2017-03-03,982.75,1130917,278109,0.0,410551.2326,99720.79238,94484.98733999999,14805.735680000002,1067.3478599999999,0.0,0.132214833,2383.1201170000004,10.375,0.7799
2017-03-06,983.75,361685,76408,0.0,398118.7424,95610.73894,96923.32244,15125.865569999998,1048.8053949999999,0.0,0.13190034,2375.310059,10.3725,0.7911
2017-03-07,974.75,768373,157287,0.25,414767.09,99675.32,92662.29,14432.01,1061.34,0.0,0.131877308,2368.389893,10.2525,0.7803
2017-03-08,970.0,546486,105882,0.666666667,411537.8282,98691.65112000001,88615.70442000001,13999.192619999998,1098.221826,0.0,0.13113783099999998,2362.97998,10.2175,0.7809
2017-03-09,971.0,235193,59995,0.0,406199.8657,96997.8213,88929.03496,13794.30666,1097.652833,0.0,0.130978992,2364.8701170000004,10.11,0.7782
2017-03-10,966.0,42988,25793,0.090909091,408665.8082,101455.4876,96303.90636000001,14806.447040000001,1060.821786,0.0,0.131368065,2372.600098,10.065,0.7729
2017-03-13,971.25,318317,60700,0.0,423285.3151,101976.9608,93711.61442,14989.668230000001,1079.325297,0.0,0.13156452400000002,2373.469971,10.06,0.7687
2017-03-14,970.5,162006,37082,0.333333333,417658.2,97538.68,91935.07,14404.76,1061.34,0.0,0.131267324,2365.449951,9.9925,0.7715
2017-03-15,969.25,611390,132889,0.05,406199.7404,102285.1363,90460.53087,14642.469969999998,1010.4313179999999,0.0,0.13284568900000002,2385.26001,9.98,0.7808
2017-03-16,972.5,423264,86423,0.0,399406.5013,108189.1931,98443.34982,14705.695919999998,1088.999593,0.0,0.132734333,2381.3798829999996,10.015,0.7817
2017-03-17,972.5,256163,92247,0.0,391952.6618,108517.6961,97158.37884,14041.930240000002,1070.995013,0.0,0.132477591,2378.25,10.0,0.7836
2017-03-20,972.25,559760,119325,0.0,408924.1627,101194.9669,93900.09228,14349.21094,1093.527936,0.0,0.132501936,2373.469971,9.995,0.7733
2017-03-21,975.5,313402,65453,0.0,409009.11,103728.28,94203.84,14595.48,1061.34,0.0,0.132489944,2344.02002,10.015,0.7684
2017-03-22,976.5,89890,13100,0.0,440216.1111,103757.9127,82054.39606,3427.0843649999997,0.0,0.0,0.132701462,2348.449951,9.9975,0.7734
2017-03-23,971.5,448482,122618,0.0,447651.1455,102330.5613,81262.21818,3318.865769,0.0,0.0,0.132450675,2345.959961,9.91,0.7727
2017-03-24,968.0,286263,59075,0.128205128,437863.2353,100316.6603,82070.665,3362.2137829999997,0.0,0.0,0.132240694,2343.97998,9.7575,0.7747
2017-03-27,966.5,108475,21319,0.058823529000000006,431783.1678,99304.92813,79630.51913,3253.168201,0.0,0.0,0.132268486,2341.590088,9.715,0.7694
2017-03-28,962.75,676408,159482,0.137931034,440877.64,98900.07,79496.59,3323.75,0.0,0.0,0.132191326,2358.570068,9.72,0.7688
2017-03-29,959.75,267798,54977,0.307692308,464891.4795,132141.5246,35927.6747,1148.146344,0.0,0.0,0.132703868,2361.1298829999996,9.69,0.7614
2017-03-30,956.5,390861,84236,0.125,475514.61799999996,125740.1346,37267.59669,1088.6954210000001,0.0,0.0,0.132531187,2368.060059,9.63,0.7623
2017-03-31,955.0,447983,97595,0.090909091,470481.0298,129928.3456,35577.121739999995,1076.604444,0.0,0.0,0.132822818,2362.719971,9.46,0.7733
2017-04-03,954.75,626348,152386,0.095238095,466285.5242,132951.3632,35660.576689999994,1124.738552,0.0,0.0,0.13224512900000002,2358.840088,9.3825,0.7547
2017-04-04,954.5,136232,38472,0.0,457410.12,127123.46,36965.7,1098.77,0.0,0.0,0.132072926,2360.159912,9.3775,0.7485
2017-04-05,960.0,67325,13159,0.090909091,513220.3283,96910.46168,12394.63234,2144.221016,0.0,0.0,0.131755433,2352.949951,9.4425,0.7487
2017-04-06,954.25,144125,33767,0.066666667,486453.3488,102843.8614,12596.81629,2099.886086,0.0,0.0,0.13191545300000002,2357.48999,9.415,0.7451
2017-04-07,957.25,0,15195,0.1,489180.2616,96760.60433999999,12986.76842,2103.794326,0.0,0.0,0.13198888,2355.540039,9.42,0.7346
2017-04-10,957.5,240826,47031,0.0,494451.86600000004,99576.58322,12451.93858,2231.0650539999997,0.0,0.0,0.132685244,2357.159912,9.4175,0.7515
2017-04-11,952.0,320186,99703,0.083333333,506649.16,100789.8,12960.09,2199.02,0.0,0.0,0.132713322,2353.780029,9.3925,0.7501
2017-04-12,957.0,419013,79658,0.0,521284.4321,94945.54792000001,13393.67459,2305.6857489999998,0.0,0.0,0.133357549,2344.929932,9.4775,0.7473
2017-04-13,961.5,439881,96496,0.035714286,515803.5494,101131.9801,12634.09487,2193.04648,0.0,0.0,0.13268496300000002,2328.949951,9.555,0.7562
2017-04-17,960.25,436430,106402,0.0,514262.4342,102501.75,12449.83232,2116.100645,0.0,0.0,0.132840097,2349.01001,9.5325,0.7703
2017-04-18,956.75,384159,89537,0.05,509539.8,97899.16,12960.09,2199.02,0.0,0.0,0.13230159800000002,2342.189941,9.46,0.7682
2017-04-19,956.75,252289,54488,0.0,542776.0242,84120.87233,6624.085179,0.0,0.0,0.0,0.131316132,2338.169922,9.5025,0.7767
2017-04-20,952.25,220190,47604,0.0,526694.4681,86640.50834,6596.080493,0.0,0.0,0.0,0.13145759699999998,2355.840088,9.4675,0.8007
2017-04-21,957.5,290714,75978,0.0,548689.5987,89407.60855,6591.067014,0.0,0.0,0.0,0.131198111,2348.689941,9.51,0.7899
2017-04-24,961.5,319698,65447,0.28571428600000004,506454.3297,89224.80777,6599.297618,0.0,0.0,0.0,0.131210383,2374.149902,9.6125,0.8009
2017-04-25,957.0,276742,63801,0.235294118,527723.58,87954.43,6920.03,0.0,0.0,0.0,0.130595088,2388.610107,9.566,0.8044
2017-04-26,955.25,482568,110053,0.1,584367.6107,13056.327070000001,561.5199823,0.0,0.0,0.0,0.130199309,2387.449951,9.5005,0.8017
2017-04-27,955.5,651292,150479,0.075,590501.9221,13305.685529999999,566.0641757000001,0.0,0.0,0.0,0.13003679199999998,2388.77002,9.5265,0.785
2017-04-28,954.75,201124,53260,0.558139535,593270.4153,13944.90444,590.75667,0.0,0.0,0.0,0.129889459,2384.199951,9.5405,0.7914
2017-05-01,963.5,73550,15244,0.0,607526.0494,13109.28499,591.2026359,0.0,0.0,0.0,0.12965017199999998,2388.330078,9.7025,0.7895
2017-05-02,963.75,210453,47067,0.125,608696.9,13311.98,589.17,0.0,0.0,0.0,0.129445958,2391.169922,9.6875,0.7937
2017-05-03,968.75,234451,54701,0.064516129,557457.2151,56337.23093,604.322862,0.0,0.0,0.0,0.12926527599999998,2388.1298829999996,9.7525,0.7877
2017-05-04,963.25,436953,111694,0.0,552099.1946,54051.02555,562.1684922999999,0.0,0.0,0.0,0.129079426,2389.52002,9.7425,0.7891
2017-05-05,963.5,570926,119160,0.0,570336.5229999999,52929.00423,568.9468781,0.0,0.0,0.0,0.129874859,2399.290039,9.73,0.7777
2017-05-08,960.25,469506,122742,0.0,587510.5079,52569.24321,597.33144,0.0,0.0,0.0,0.129530474,2399.3798829999996,9.6475,0.7719
2017-05-09,966.5,97331,19881,0.0,567849.36,54159.53,589.17,0.0,0.0,0.0,0.12927560300000002,2396.919922,9.74,0.7743
2017-05-10,966.25,659674,186530,0.0,589382.7503,56167.712479999995,185.5879724,0.0,0.0,0.0,0.12984068699999998,2399.6298829999996,9.7025,0.7649
2017-05-11,964.0,453597,140875,0.0,565315.3910000001,60348.35332,190.0614707,0.0,0.0,0.0,0.129525809,2394.439941,9.6625,0.7918
2017-05-12,959.75,690372,170309,0.0,555639.0744,58422.696379999994,182.7071025,0.0,0.0,0.0,0.12944605,2390.899902,9.63,0.8218
2017-05-15,962.0,55356,11326,0.052631579000000005,557087.1816,57036.80986,182.72229230000002,0.0,0.0,0.0,0.130109006,2402.320068,9.6525,0.8532
2017-05-16,968.75,436968,108190,0.0,564580.24,57828.93,188.9,0.0,0.0,0.0,0.13034706,2400.669922,9.7625,0.8132
2017-05-17,968.25,69370,13549,0.0,561480.4278,66806.7041,10089.791809999999,0.0,0.0,0.0,0.130337936,2357.030029,9.7575,0.8017
2017-05-18,952.5,326985,91830,0.0,553032.8131,70514.12907000001,9637.158378,0.0,0.0,0.0,0.130089496,2365.719971,9.4475,0.7924
2017-05-19,956.25,201046,40612,0.0,556742.9433,65574.69906,9323.132869,0.0,0.0,0.0,0.13094648,2381.72998,9.53,0.7945
2017-05-22,958.0,67115,34502,0.0,565976.0257,67330.56283,9642.894661,0.0,0.0,0.0,0.131017665,2394.02002,9.565,0.7839
2017-05-23,955.5,391964,87056,0.0,545169.7,67703.85,9724.5,0.0,0.0,0.0,0.130903495,2398.419922,9.4825,0.7722
2017-05-24,956.25,168589,36158,0.0,459599.5225,102533.7354,34001.33188,0.0,0.0,0.0,0.131814036,2404.389893,9.4825,0.7754
2017-05-25,943.5,178907,47981,0.0,501382.229,110462.8191,33350.31432,0.0,0.0,0.0,0.131206399,2415.070068,9.395,0.7716
2017-05-26,937.75,273700,57458,0.0,489750.9314,107631.9731,31252.00085,0.0,0.0,0.0,0.131569747,2415.820068,9.265,0.7709
2017-05-30,936.25,255775,78473,0.1,482036.05,107764.29,32797.72,0.0,0.0,0.0,0.131438706,2412.909912,9.1275,0.7726
2017-05-31,938.25,928518,341536,0.0,470445.8525,58902.726239999996,89761.46761,18570.66189,0.0,0.0,0.131198517,2411.800049,9.16,0.7698
2017-06-01,938.25,423196,103140,0.0,438794.8963,59181.25981,89244.24075,17803.85826,0.0,0.0,0.13106710800000002,2430.060059,9.1225,0.7763
2017-06-02,934.5,244894,132358,0.05,473082.3239,58117.23695,90033.5566,17892.05454,0.0,0.0,0.13134504800000002,2439.070068,9.2125,0.7669
2017-06-05,944.25,602356,145922,0.222222222,475825.033,61714.094079999995,90301.17938,17827.839369999998,0.0,0.0,0.13139680199999998,2436.100098,9.22,0.7631
2017-06-06,947.0,736268,314440,0.222222222,453594.68,60024.96,90636.05,18342.37,0.0,0.0,0.131579972,2429.330078,9.235,0.7602
2017-06-07,949.5,380417,83139,0.0,364423.0576,139020.52599999998,76722.74186000001,30009.89202,0.0,0.0,0.131127543,2433.139893,9.3075,0.7579
2017-06-08,953.25,0,0,0.0,350841.6658,147485.6912,82156.62652,29691.316389999996,0.0,0.0,0.131142454,2433.790039,9.38,0.7655
2017-06-09,958.5,506820,132785,0.0,357061.1944,138263.0733,82019.96842,29073.326210000003,0.0,0.0,0.131442244,2431.77002,9.415,0.7569
2017-06-12,949.5,430663,102790,0.0,371647.9588,148228.7419,82903.48355,28993.23473,0.0,0.0,0.13267924,2429.389893,9.3125,0.7513
2017-06-13,952.25,680291,180165,0.0,368495.31,145275.7,79603.24,29223.81,0.0,0.0,0.133404509,2440.350098,9.325,0.7448
2017-06-14,955.75,372848,81877,0.0,410583.201,123065.6596,51673.21671,36927.60252,7329.636877,0.0,0.133407195,2437.919922,9.3175,0.735
2017-06-15,955.75,866378,236246,0.0,412333.3921,117237.6379,52467.3341,37677.8654,6873.625747,0.0,0.133165441,2432.459961,9.3475,0.7191
2017-06-16,963.25,675605,165054,0.0,389813.9766,118561.4635,53200.8357,37340.8217,7389.735393000001,0.0,0.133656708,2433.149902,9.39,0.7188
2017-06-19,963.0,457747,126627,0.0,424219.4202,119662.3202,55039.65677,36444.75776,6778.120505,0.0,0.13358862800000001,2453.459961,9.3775,0.7139
2017-06-20,956.75,381696,106159,0.0,408166.9,117692.49,52879.67,36797.11,7061.88,0.0,0.133103116,2437.030029,9.2775,0.7135
2017-06-21,946.75,773522,159452,0.0,380038.7643,150872.1844,44495.00325,39721.51957,19223.98943,0.0,0.132503981,2435.610107,9.1875,0.7089
2017-06-22,936.25,997171,248218,0.0,358407.07700000005,149796.6749,41690.77616,36717.020619999996,19411.954230000003,0.0,0.13337078300000002,2434.5,9.04,0.7114
2017-06-23,935.5,349420,80468,0.076923077,354451.1973,148388.91,42964.3752,37391.39112,19701.58308,0.0,0.133076694,2438.300049,9.045,0.7265
2017-06-26,937.5,623893,171433,0.0,374054.9973,145829.5221,41184.29928,37236.02102,19719.93516,0.0,0.133310963,2439.070068,9.0675,0.7368
2017-06-27,938.5,713958,237096,0.0,369212.09,152873.59,43165.27,38019.21,19327.89,0.0,0.133727916,2419.3798829999996,9.122,0.735
2017-06-28,941.0,498026,127489,0.0,375886.8687,142271.5994,49598.01228,36354.10722,23768.63277,0.0,0.135212723,2440.689941,9.16,0.7243
2017-06-29,946.0,948336,224361,0.0,378533.0073,133781.8517,50376.014489999994,35516.02541,24697.449080000002,0.0,0.13552658,2419.699951,9.1865,0.7103
2017-06-30,966.75,606306,146187,0.029411765,371712.1356,140257.6084,51314.85616,34250.40104,25144.99369,0.0,0.135885131,2423.409912,9.4605,0.7135
2017-07-03,982.25,859662,202643,0.0,377867.8247,134791.5967,50208.57225,35638.93274,23413.37831,0.0,0.135443048,2429.01001,9.7,0.6884
2017-07-05,988.75,609046,129404,0.0,372769.8135,123470.8372,63641.05514,38961.84636,33140.08823,0.0,0.135903784,2432.540039,9.8175,0.6901
2017-07-06,988.75,429922,112439,0.0,367891.4627,121108.5742,64939.983510000005,37242.127539999994,34720.66459,0.0,0.135709253,2409.75,9.8575,0.6947
2017-07-07,990.75,711462,160641,0.133333333,377925.8219,114024.4588,62486.4341,37987.06111,34903.23382,0.0,0.13666806199999998,2425.179932,10.01,0.6975
2017-07-10,999.25,503468,210435,0.25,382736.8881,119933.0268,60873.73545,38901.14641,34941.63296,0.0,0.13655503300000002,2427.429932,10.2475,0.6772
2017-07-11,1007.75,457271,134400,0.111111111,368805.81,119655.74,63196.83,37312.61,33627.04,0.0,0.136341287,2425.530029,10.2925,0.6815
2017-07-12,1011.75,1099254,274694,0.25,328137.6755,146183.2239,68842.72187000001,46381.25951,32399.618639999997,4459.746631,0.137951629,2443.25,10.2075,0.6813
2017-07-13,984.5,265055,52467,0.0,317752.7084,152311.3679,70513.66992999999,44368.52037,31733.676939999998,4512.546847,0.138221711,2447.830078,9.755,0.6654
2017-07-14,998.25,671079,133366,0.0,318605.3719,151618.1399,69636.52361,46119.42886,32523.852189999998,4376.18195,0.13903118,2459.27002,9.89,0.6718
2017-07-17,993.5,240546,43515,0.0,329621.1996,147015.6323,69890.92422,46286.33164,33367.61715,4333.382516,0.138504996,2459.139893,9.85,0.6857
2017-07-18,993.0,418662,98572,0.0,317969.19,150275.92,71616.81,45640.53,32604.83,4490.77,0.13923648,2460.610107,9.895,0.6886
2017-07-19,1002.25,375873,100533,0.05,296560.399,152869.9968,82074.48053,48786.48199,39627.34577,5125.287281,0.139443507,2473.830078,9.9975,0.6876
2017-07-20,1014.0,267034,63733,0.0,311147.3917,151737.9537,87687.06218,49550.98293,37630.36041,5303.323356,0.139606061,2473.449951,10.1325,0.6955
2017-07-21,1014.0,330315,77174,0.0,305112.2729,155581.47699999998,82890.35467999999,46964.31894,37369.29041,5464.688668,0.140062975,2472.540039,10.09,0.6914
2017-07-24,1004.75,734214,192667,0.0,309001.6395,149649.1065,83619.74158999999,47593.748380000005,39097.199510000006,5163.267611,0.140379107,2469.909912,9.975,0.69
2017-07-25,992.75,1217931,296851,0.0,296451.66,149557.31,85565.31,47268.83,38367.48,5387.45,0.140355178,2477.1298829999996,9.815,0.6955
2017-07-26,992.75,980979,264726,0.0,296480.1418,123651.2933,95627.45095,51968.48706,35724.08304,5503.018156,0.141015331,2477.830078,9.8975,0.6902
2017-07-27,997.5,621911,159134,0.0625,301721.0849,116852.8953,94920.31743,54541.268860000004,37444.618689999996,5529.498902,0.13994847,2475.419922,9.9685,0.705
2017-07-28,1000.75,649068,148613,0.0,308707.2824,116812.8267,102071.9365,51262.09482,36173.50963,5230.212191,0.141148183,2472.100098,10.039,0.7022
2017-07-31,996.75,380475,99161,0.0,314375.7486,118301.8004,94791.1154,54721.0781,35928.27609,5284.506471,0.14072948400000002,2470.300049,9.985,0.705
2017-08-01,974.75,327242,74081,0.0,307903.4,121894.62,98685.47,52795.28,35931.84,5387.45,0.140185974,2476.350098,9.6425,0.7117
